From	To	Species	Gene Name
1417491_at	Q3TVS6	Mus musculus	cathepsin B
1417491_at	Q6LAF6	Mus musculus	cathepsin B
1417491_at	Q3TC17	Mus musculus	cathepsin B
1417491_at	Q3UDW7	Mus musculus	cathepsin B
1421267_a_at	O55198	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
1421267_a_at	O35740	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
1421267_a_at	O35741	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
1421267_a_at	Q6PGA9	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
1421267_a_at	O35742	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
1421267_a_at	O35743	Mus musculus	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2
1449141_at	Q3TDK3	Mus musculus	filamin binding LIM protein 1
1449141_at	A2ADF1	Mus musculus	filamin binding LIM protein 1
1449141_at	A2ADE9	Mus musculus	filamin binding LIM protein 1
1449141_at	Q99J35	Mus musculus	filamin binding LIM protein 1
1449141_at	A2ADE6	Mus musculus	filamin binding LIM protein 1
1449141_at	A2ADE5	Mus musculus	filamin binding LIM protein 1
1449141_at	A2ADE8	Mus musculus	filamin binding LIM protein 1
1449141_at	Q71FD7	Mus musculus	filamin binding LIM protein 1
1449141_at	A2ADE7	Mus musculus	filamin binding LIM protein 1
1449141_at	A2ADF4	Mus musculus	filamin binding LIM protein 1
1449141_at	A2ADF3	Mus musculus	filamin binding LIM protein 1
1449141_at	A2ADF2	Mus musculus	filamin binding LIM protein 1
1417240_at	P70461	Mus musculus	zyxin
1417240_at	Q8CBM0	Mus musculus	zyxin
1417240_at	Q8CD55	Mus musculus	zyxin
1417240_at	Q62523	Mus musculus	zyxin
1417240_at	Q3TCR9	Mus musculus	zyxin
1417240_at	Q7TQE2	Mus musculus	zyxin
1417240_at	Q3UGQ3	Mus musculus	zyxin
1419373_at	Q66JS0	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B1
1419373_at	Q6P6I3	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B1
1419373_at	Q8C3L6	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B1
1419373_at	Q91YH6	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B1
1419373_at	Q99KA3	Mus musculus	ATPase, H+ transporting, lysosomal V1 subunit B1
1418253_a_at	Q8BQD0	Mus musculus	heat shock protein 4 like
1418253_a_at	Q91X29	Mus musculus	heat shock protein 4 like
1418253_a_at	Q3TQN2	Mus musculus	heat shock protein 4 like
1418253_a_at	P48722	Mus musculus	heat shock protein 4 like
1418253_a_at	Q3TTD4	Mus musculus	heat shock protein 4 like
1418253_a_at	Q3UNG4	Mus musculus	heat shock protein 4 like
1418253_a_at	Q8CC45	Mus musculus	heat shock protein 4 like
1418253_a_at	P97854	Mus musculus	heat shock protein 4 like
1425854_x_at	P01851	Mus musculus	similar to T-cell receptor beta-2 chain C region
1418752_at	B1ATI7	Mus musculus	aldehyde dehydrogenase family 3, subfamily A1
1418752_at	Q3UNF5	Mus musculus	aldehyde dehydrogenase family 3, subfamily A1
1418752_at	Q9R203	Mus musculus	aldehyde dehydrogenase family 3, subfamily A1
1418752_at	P47739	Mus musculus	aldehyde dehydrogenase family 3, subfamily A1
1418752_at	Q71V45	Mus musculus	aldehyde dehydrogenase family 3, subfamily A1
1420364_at	Q8C4Y7	Mus musculus	G protein-coupled receptor 87
1420364_at	Q059H2	Mus musculus	G protein-coupled receptor 87
1420364_at	Q99MT7	Mus musculus	G protein-coupled receptor 87
1427682_a_at	Q3U207	Mus musculus	early growth response 2
1427682_a_at	P08152	Mus musculus	early growth response 2
1434195_at	Q8C0D6	Mus musculus	protease, serine, 35
1434195_at	Q8C0L5	Mus musculus	protease, serine, 35
1434195_at	Q8C0F9	Mus musculus	protease, serine, 35
1421359_at	Q8C8Q7	Mus musculus	ret proto-oncogene
1421359_at	P35546	Mus musculus	ret proto-oncogene
1421359_at	Q9QXH9	Mus musculus	ret proto-oncogene
1421359_at	Q8BQ34	Mus musculus	ret proto-oncogene
1430700_a_at	Q9DB74	Mus musculus	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)
1430700_a_at	Q8BKM3	Mus musculus	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)
1430700_a_at	Q60963	Mus musculus	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)
1430700_a_at	Q3U1V7	Mus musculus	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)
1430700_a_at	Q921T4	Mus musculus	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)
1415943_at	P18828	Mus musculus	syndecan 1
1415943_at	Q62278	Mus musculus	syndecan 1
1415943_at	Q3THY2	Mus musculus	syndecan 1
1415943_at	Q3V1F2	Mus musculus	syndecan 1
1415943_at	Q9WVD2	Mus musculus	syndecan 1
1431362_a_at	Q8VCM1	Mus musculus	SPARC related modular calcium binding 2
1431362_a_at	Q9D9K2	Mus musculus	SPARC related modular calcium binding 2
1431362_a_at	Q8CD91	Mus musculus	SPARC related modular calcium binding 2
1431362_a_at	Q9ER95	Mus musculus	SPARC related modular calcium binding 2
1431362_a_at	Q3TVR8	Mus musculus	SPARC related modular calcium binding 2
1415944_at	P18828	Mus musculus	syndecan 1
1415944_at	Q62278	Mus musculus	syndecan 1
1415944_at	Q3THY2	Mus musculus	syndecan 1
1415944_at	Q3V1F2	Mus musculus	syndecan 1
1415944_at	Q9WVD2	Mus musculus	syndecan 1
1419398_a_at	Q9CQG4	Mus musculus	receptor accessory protein 5
1419398_a_at	Q5QGU0	Mus musculus	receptor accessory protein 5
1419398_a_at	Q921E4	Mus musculus	receptor accessory protein 5
1419398_a_at	Q60870	Mus musculus	receptor accessory protein 5
1424844_at	Q5DU16	Mus musculus	angel homolog 1 (Drosophila)
1424844_at	Q8VCU0	Mus musculus	angel homolog 1 (Drosophila)
1448926_at	Q91VQ5	Mus musculus	homeo box A5
1448926_at	P09021	Mus musculus	homeo box A5
1448926_at	Q3UNA0	Mus musculus	homeo box A5
1431893_a_at	Q9CUQ6	Mus musculus	prenyl (solanesyl) diphosphate synthase, subunit 1
1431893_a_at	Q9WU69	Mus musculus	prenyl (solanesyl) diphosphate synthase, subunit 1
1431893_a_at	Q33DR2	Mus musculus	prenyl (solanesyl) diphosphate synthase, subunit 1
1431893_a_at	B8JJW9	Mus musculus	prenyl (solanesyl) diphosphate synthase, subunit 1
1431893_a_at	Q9CZQ1	Mus musculus	prenyl (solanesyl) diphosphate synthase, subunit 1
1451306_at	Q922M5	Mus musculus	cell division cycle associated 7 like
1419450_at	A2A4X7	Mus musculus	ORM1-like 3 (S. cerevisiae); predicted gene 12538
1419450_at	Q8R0U5	Mus musculus	ORM1-like 3 (S. cerevisiae); predicted gene 12538
1419450_at	Q9CPZ6	Mus musculus	ORM1-like 3 (S. cerevisiae); predicted gene 12538
1419450_at	Q8BN65	Mus musculus	ORM1-like 3 (S. cerevisiae); predicted gene 12538
1426883_at	Q3TC75	Mus musculus	solute carrier family 25, member 45
1426883_at	Q8VBZ7	Mus musculus	solute carrier family 25, member 45
1426883_at	Q8CFJ7	Mus musculus	solute carrier family 25, member 45
1426883_at	Q3UZE9	Mus musculus	solute carrier family 25, member 45
1428875_at	Q8BXA1	Mus musculus	golgi integral membrane protein 4
1428875_at	Q8BWP9	Mus musculus	golgi integral membrane protein 4
1435989_x_at	Q61463	Mus musculus	predicted gene 5604; keratin 8
1435989_x_at	Q78EH3	Mus musculus	predicted gene 5604; keratin 8
1435989_x_at	Q3TGI1	Mus musculus	predicted gene 5604; keratin 8
1435989_x_at	P11679	Mus musculus	predicted gene 5604; keratin 8
1435989_x_at	Q61518	Mus musculus	predicted gene 5604; keratin 8
1435989_x_at	Q3TKY7	Mus musculus	predicted gene 5604; keratin 8
1435989_x_at	Q61519	Mus musculus	predicted gene 5604; keratin 8
1435989_x_at	Q3TJE1	Mus musculus	predicted gene 5604; keratin 8
1435989_x_at	Q3KQK5	Mus musculus	predicted gene 5604; keratin 8
1455290_at	Q3SXG4	Mus musculus	zinc and ring finger 2
1455290_at	Q71FD5	Mus musculus	zinc and ring finger 2
1434889_at	Q5XG70	Mus musculus	pleckstrin homology domain containing, family A member 7
1434889_at	Q8BYE3	Mus musculus	pleckstrin homology domain containing, family A member 7
1434889_at	Q3UIL6	Mus musculus	pleckstrin homology domain containing, family A member 7
1434889_at	Q3TUE4	Mus musculus	pleckstrin homology domain containing, family A member 7
1427673_a_at	Q9QX23	Mus musculus	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E; hypothetical protein LOC100044162
1427673_a_at	O09079	Mus musculus	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E; hypothetical protein LOC100044162
1427673_a_at	Q6ZQD8	Mus musculus	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E; hypothetical protein LOC100044162
1427673_a_at	O09078	Mus musculus	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E; hypothetical protein LOC100044162
1427673_a_at	Q8CCK6	Mus musculus	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E; hypothetical protein LOC100044162
1427673_a_at	Q8K4M3	Mus musculus	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E; hypothetical protein LOC100044162
1427673_a_at	P70275	Mus musculus	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E; hypothetical protein LOC100044162
1451895_a_at	Q8VCH6	Mus musculus	24-dehydrocholesterol reductase
1451895_a_at	Q91ZD0	Mus musculus	24-dehydrocholesterol reductase
1451895_a_at	B1B0I4	Mus musculus	24-dehydrocholesterol reductase
1451895_a_at	Q6ZQK9	Mus musculus	24-dehydrocholesterol reductase
1451895_a_at	Q9CU63	Mus musculus	24-dehydrocholesterol reductase
1423851_a_at	Q8BN61	Mus musculus	shisa homolog 2 (Xenopus laevis)
1423851_a_at	Q0NZZ5	Mus musculus	shisa homolog 2 (Xenopus laevis)
1423851_a_at	Q8QZV2	Mus musculus	shisa homolog 2 (Xenopus laevis)
1451538_at	B1AVH1	Mus musculus	SRY-box containing gene 9
1451538_at	Q91ZK2	Mus musculus	SRY-box containing gene 9
1451538_at	Q04887	Mus musculus	SRY-box containing gene 9
1451538_at	Q8C7L2	Mus musculus	SRY-box containing gene 9
1451538_at	Q99KQ0	Mus musculus	SRY-box containing gene 9
1451538_at	Q571J2	Mus musculus	SRY-box containing gene 9
1415964_at	Q547C4	Mus musculus	stearoyl-Coenzyme A desaturase 1
1415964_at	Q3UXG5	Mus musculus	stearoyl-Coenzyme A desaturase 1
1415964_at	Q922I6	Mus musculus	stearoyl-Coenzyme A desaturase 1
1415964_at	P13516	Mus musculus	stearoyl-Coenzyme A desaturase 1
1424096_at	Q32P04	Mus musculus	keratin 5
1424096_at	Q922U2	Mus musculus	keratin 5
1424096_at	Q920F2	Mus musculus	keratin 5
1424096_at	Q9CRS6	Mus musculus	keratin 5
1424163_at	A2AA63	Mus musculus	required for meiotic nuclear division 5 homolog B (S. cerevisiae)
1424163_at	Q91YQ7	Mus musculus	required for meiotic nuclear division 5 homolog B (S. cerevisiae)
1417089_a_at	P30275	Mus musculus	creatine kinase, mitochondrial 1, ubiquitous
1417089_a_at	A2ARP5	Mus musculus	creatine kinase, mitochondrial 1, ubiquitous
1417089_a_at	Q545N7	Mus musculus	creatine kinase, mitochondrial 1, ubiquitous
1428369_s_at	Q80XS1	Mus musculus	Rho GTPase activating protein 21
1428369_s_at	A2BHQ2	Mus musculus	Rho GTPase activating protein 21
1428369_s_at	Q6DFV3	Mus musculus	Rho GTPase activating protein 21
1428369_s_at	B7ZCJ0	Mus musculus	Rho GTPase activating protein 21
1428369_s_at	Q80TD7	Mus musculus	Rho GTPase activating protein 21
1428369_s_at	B7ZCJ1	Mus musculus	Rho GTPase activating protein 21
1428369_s_at	B2RWX1	Mus musculus	Rho GTPase activating protein 21
1428369_s_at	A2AUE8	Mus musculus	Rho GTPase activating protein 21
1428369_s_at	A2AL67	Mus musculus	Rho GTPase activating protein 21
AFFX-TransRecMur/X57349_M_at	Q542D9	Mus musculus	transferrin receptor
AFFX-TransRecMur/X57349_M_at	Q61560	Mus musculus	transferrin receptor
AFFX-TransRecMur/X57349_M_at	Q8JZS3	Mus musculus	transferrin receptor
AFFX-TransRecMur/X57349_M_at	Q62351	Mus musculus	transferrin receptor
AFFX-TransRecMur/X57349_M_at	Q8C872	Mus musculus	transferrin receptor
1448416_at	Q6LD77	Mus musculus	matrix Gla protein
1448416_at	P19788	Mus musculus	matrix Gla protein
1448416_at	Q6NSS4	Mus musculus	matrix Gla protein
1448416_at	Q8VEK8	Mus musculus	matrix Gla protein
1448416_at	Q3TVX6	Mus musculus	matrix Gla protein
1448416_at	Q8JZW0	Mus musculus	matrix Gla protein
1421214_at	Q8JZM9	Mus musculus	cytidine monophospho-N-acetylneuraminic acid hydroxylase
1421214_at	Q3TLI9	Mus musculus	cytidine monophospho-N-acetylneuraminic acid hydroxylase
1421214_at	Q3UM08	Mus musculus	cytidine monophospho-N-acetylneuraminic acid hydroxylase
1421214_at	Q7TMR9	Mus musculus	cytidine monophospho-N-acetylneuraminic acid hydroxylase
1421214_at	Q61419	Mus musculus	cytidine monophospho-N-acetylneuraminic acid hydroxylase
1422478_a_at	Q9QXG4	Mus musculus	acyl-CoA synthetase short-chain family member 2
1422478_a_at	Q8C113	Mus musculus	acyl-CoA synthetase short-chain family member 2
1422478_a_at	Q8BY91	Mus musculus	acyl-CoA synthetase short-chain family member 2
1422478_a_at	Q8C1A8	Mus musculus	acyl-CoA synthetase short-chain family member 2
1422478_a_at	Q8C141	Mus musculus	acyl-CoA synthetase short-chain family member 2
1422478_a_at	Q8BK97	Mus musculus	acyl-CoA synthetase short-chain family member 2
1422478_a_at	Q8N9U3	Mus musculus	acyl-CoA synthetase short-chain family member 2
1419757_at	Q6NS55	Mus musculus	phosphatidylinositol transfer protein, membrane-associated 2
1419757_at	Q3UEE4	Mus musculus	phosphatidylinositol transfer protein, membrane-associated 2
1419757_at	Q6ZPQ6	Mus musculus	phosphatidylinositol transfer protein, membrane-associated 2
1419757_at	Q3UHB3	Mus musculus	phosphatidylinositol transfer protein, membrane-associated 2
1419757_at	Q9R1P5	Mus musculus	phosphatidylinositol transfer protein, membrane-associated 2
1419757_at	Q3TPA5	Mus musculus	phosphatidylinositol transfer protein, membrane-associated 2
1438244_at	Q8C7G6	Mus musculus	nuclear factor I/B
1438244_at	Q6GSP7	Mus musculus	nuclear factor I/B
1438244_at	Q9R1G4	Mus musculus	nuclear factor I/B
1438244_at	P97863	Mus musculus	nuclear factor I/B
1438244_at	P70254	Mus musculus	nuclear factor I/B
1438244_at	Q8C434	Mus musculus	nuclear factor I/B
1438244_at	P70253	Mus musculus	nuclear factor I/B
1438244_at	P70252	Mus musculus	nuclear factor I/B
1438244_at	Q8C6T9	Mus musculus	nuclear factor I/B
1438244_at	Q3UFE1	Mus musculus	nuclear factor I/B
1438244_at	Q8BN68	Mus musculus	nuclear factor I/B
1449229_a_at	Q149A0	Mus musculus	cyclin-dependent kinase-like 2 (CDC2-related kinase)
1449229_a_at	Q8BQU8	Mus musculus	cyclin-dependent kinase-like 2 (CDC2-related kinase)
1449229_a_at	Q9QUK0	Mus musculus	cyclin-dependent kinase-like 2 (CDC2-related kinase)
1449229_a_at	Q9QYI1	Mus musculus	cyclin-dependent kinase-like 2 (CDC2-related kinase)
1449229_a_at	Q3V3X7	Mus musculus	cyclin-dependent kinase-like 2 (CDC2-related kinase)
1449229_a_at	Q9QYI2	Mus musculus	cyclin-dependent kinase-like 2 (CDC2-related kinase)
1449229_a_at	Q3UL60	Mus musculus	cyclin-dependent kinase-like 2 (CDC2-related kinase)
1452280_at	Q99KU3	Mus musculus	FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived); similar to FERMRhoGEF (Arhgef) and pleckstrin domain protein 1
1452280_at	Q8R2X2	Mus musculus	FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived); similar to FERMRhoGEF (Arhgef) and pleckstrin domain protein 1
1452280_at	Q3UY58	Mus musculus	FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived); similar to FERMRhoGEF (Arhgef) and pleckstrin domain protein 1
1452280_at	Q80VF7	Mus musculus	FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived); similar to FERMRhoGEF (Arhgef) and pleckstrin domain protein 1
1452280_at	Q8K2R0	Mus musculus	FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived); similar to FERMRhoGEF (Arhgef) and pleckstrin domain protein 1
1452280_at	Q8BM51	Mus musculus	FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived); similar to FERMRhoGEF (Arhgef) and pleckstrin domain protein 1
1422433_s_at	Q5HZJ8	Mus musculus	isocitrate dehydrogenase 1 (NADP+), soluble
1422433_s_at	Q0QER9	Mus musculus	isocitrate dehydrogenase 1 (NADP+), soluble
1422433_s_at	O88844	Mus musculus	isocitrate dehydrogenase 1 (NADP+), soluble
1422433_s_at	Q3UAV7	Mus musculus	isocitrate dehydrogenase 1 (NADP+), soluble
1422433_s_at	Q8C338	Mus musculus	isocitrate dehydrogenase 1 (NADP+), soluble
1422433_s_at	Q3TJ51	Mus musculus	isocitrate dehydrogenase 1 (NADP+), soluble
1452469_a_at	Q6NSW1	Mus musculus	smoothelin
1452469_a_at	Q8CD93	Mus musculus	smoothelin
1452469_a_at	Q3TCV2	Mus musculus	smoothelin
1452469_a_at	Q9R0D0	Mus musculus	smoothelin
1452469_a_at	Q9JLU7	Mus musculus	smoothelin
1452469_a_at	Q9Z0Q2	Mus musculus	smoothelin
1452469_a_at	Q9D7A0	Mus musculus	smoothelin
1452469_a_at	Q9JHG8	Mus musculus	smoothelin
1452469_a_at	Q9R253	Mus musculus	smoothelin
1452469_a_at	Q921U8	Mus musculus	smoothelin
1419267_at	Q8C590	Mus musculus	nuclear transcription factor-Y beta
1419267_at	Q9D056	Mus musculus	nuclear transcription factor-Y beta
