From	To	Species	Gene Name
1418826_at	Q99N09	Mus musculus	membrane-spanning 4-domains, subfamily A, member 6B
1420422_at	Q91V48	Mus musculus	protocadherin beta 21
1420422_at	Q3UYA2	Mus musculus	protocadherin beta 21
1450440_at	O35252	Mus musculus	glial cell line derived neurotrophic factor family receptor alpha 1
1450440_at	P97785	Mus musculus	glial cell line derived neurotrophic factor family receptor alpha 1
1450440_at	Q9QWK2	Mus musculus	glial cell line derived neurotrophic factor family receptor alpha 1
1450440_at	O35246	Mus musculus	glial cell line derived neurotrophic factor family receptor alpha 1
1417741_at	Q9ET01	Mus musculus	liver glycogen phosphorylase
1417741_at	Q3TJQ7	Mus musculus	liver glycogen phosphorylase
1417741_at	Q91WP9	Mus musculus	liver glycogen phosphorylase
1417741_at	Q3UKJ0	Mus musculus	liver glycogen phosphorylase
1417741_at	Q8BLV0	Mus musculus	liver glycogen phosphorylase
1417741_at	Q3UEJ6	Mus musculus	liver glycogen phosphorylase
1431475_a_at	P31310	Mus musculus	homeo box A10
1431475_a_at	Q80Y22	Mus musculus	homeo box A10
1420377_at	O35696	Mus musculus	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2
1420377_at	Q4VA47	Mus musculus	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2
1450325_at	Q9WVH6	Mus musculus	angiopoietin 4
1450325_at	Q3U486	Mus musculus	angiopoietin 4
1450325_at	Q3V0P7	Mus musculus	angiopoietin 4
1450325_at	A1L392	Mus musculus	angiopoietin 4
1416658_at	O09093	Mus musculus	frizzled-related protein
1416658_at	A2AS96	Mus musculus	frizzled-related protein
1416658_at	Q91W58	Mus musculus	frizzled-related protein
1416658_at	O09075	Mus musculus	frizzled-related protein
1416658_at	P97401	Mus musculus	frizzled-related protein
1455204_at	Q8BTD8	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1455204_at	Q3TBB3	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1455204_at	Q8K4R4	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1455204_at	Q8K4R5	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1455204_at	A2A651	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1455204_at	Q80X18	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1455204_at	Q3U5F5	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1455204_at	A2A650	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1455204_at	Q8K165	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1455204_at	Q3TQN8	Mus musculus	phosphatidylinositol transfer protein, cytoplasmic 1
1425594_at	Q4VAI3	Mus musculus	laminin gamma 3
1425594_at	Q99K04	Mus musculus	laminin gamma 3
1425594_at	Q9WTW6	Mus musculus	laminin gamma 3
1425594_at	A2ATM9	Mus musculus	laminin gamma 3
1425594_at	Q9R0B6	Mus musculus	laminin gamma 3
1436767_at	Q3U5L2	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436767_at	Q99LM5	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436767_at	Q3USM3	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436767_at	Q3UGK2	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436767_at	Q05CX5	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436767_at	Q99PC3	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436767_at	Q3UZ17	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436767_at	Q3UUS9	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1436767_at	Q7TNC4	Mus musculus	predicted gene 11889; LUC7-like 2 (S. cerevisiae)
1448251_at	Q920S5	Mus musculus	RIKEN cDNA 9030425E11 gene
1448251_at	Q8R373	Mus musculus	RIKEN cDNA 9030425E11 gene
1448251_at	Q8C1H8	Mus musculus	RIKEN cDNA 9030425E11 gene
1431226_a_at	B9EI95	Mus musculus	fibronectin type III domain containing 4
1431226_a_at	Q3TR08	Mus musculus	fibronectin type III domain containing 4
1431226_a_at	Q9CYY4	Mus musculus	fibronectin type III domain containing 4
1431226_a_at	Q9JMF9	Mus musculus	fibronectin type III domain containing 4
1431226_a_at	Q810E5	Mus musculus	fibronectin type III domain containing 4
1425262_at	Q54AJ1	Mus musculus	CCAAT/enhancer binding protein (C/EBP), gamma
1425262_at	P53568	Mus musculus	CCAAT/enhancer binding protein (C/EBP), gamma
1448606_at	P70420	Mus musculus	lysophosphatidic acid receptor 1
1448606_at	O88584	Mus musculus	lysophosphatidic acid receptor 1
1448606_at	A2AMJ0	Mus musculus	lysophosphatidic acid receptor 1
1448606_at	A2AMJ2	Mus musculus	lysophosphatidic acid receptor 1
1448606_at	A2AMJ1	Mus musculus	lysophosphatidic acid receptor 1
1448606_at	P61793	Mus musculus	lysophosphatidic acid receptor 1
1448606_at	P56487	Mus musculus	lysophosphatidic acid receptor 1
1448606_at	Q61130	Mus musculus	lysophosphatidic acid receptor 1
1448606_at	Q544V2	Mus musculus	lysophosphatidic acid receptor 1
1448606_at	A2AMI9	Mus musculus	lysophosphatidic acid receptor 1
1422158_at	Q8C858	Mus musculus	calsyntenin 2
1422158_at	Q5DTM0	Mus musculus	calsyntenin 2
1422158_at	Q9ER65	Mus musculus	calsyntenin 2
1422158_at	Q6P565	Mus musculus	calsyntenin 2
1451532_s_at	Q924Z2	Mus musculus	six transmembrane epithelial antigen of the prostate 1
1451532_s_at	Q6P8X4	Mus musculus	six transmembrane epithelial antigen of the prostate 1
1451532_s_at	Q9CWR7	Mus musculus	six transmembrane epithelial antigen of the prostate 1
1451532_s_at	Q3UNB9	Mus musculus	six transmembrane epithelial antigen of the prostate 1
1451532_s_at	Q924J9	Mus musculus	six transmembrane epithelial antigen of the prostate 1
1420635_a_at	Q9JHF5	Mus musculus	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3
1420635_a_at	Q9CTA9	Mus musculus	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3
1420635_a_at	Q91W06	Mus musculus	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3
1420635_a_at	Q9JL12	Mus musculus	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3
1420635_a_at	Q9JL11	Mus musculus	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3
1452589_at	Q8CHK5	Mus musculus	PTK7 protein tyrosine kinase 7
1452589_at	Q3V422	Mus musculus	PTK7 protein tyrosine kinase 7
1452589_at	Q3V2W2	Mus musculus	PTK7 protein tyrosine kinase 7
1452589_at	Q8K178	Mus musculus	PTK7 protein tyrosine kinase 7
1452589_at	Q8BKG3	Mus musculus	PTK7 protein tyrosine kinase 7
1452589_at	Q6W8S9	Mus musculus	PTK7 protein tyrosine kinase 7
1437380_x_at	Q9DCD0	Mus musculus	phosphogluconate dehydrogenase
1437380_x_at	Q3UAG2	Mus musculus	phosphogluconate dehydrogenase
1437380_x_at	Q91YT9	Mus musculus	phosphogluconate dehydrogenase
1437380_x_at	Q3UD80	Mus musculus	phosphogluconate dehydrogenase
1437380_x_at	A2AH73	Mus musculus	phosphogluconate dehydrogenase
1437380_x_at	Q91V28	Mus musculus	phosphogluconate dehydrogenase
1418673_at	Q3UZ96	Mus musculus	snail homolog 2 (Drosophila)
1418673_at	O09096	Mus musculus	snail homolog 2 (Drosophila)
1418673_at	Q9R211	Mus musculus	snail homolog 2 (Drosophila)
1418673_at	P97469	Mus musculus	snail homolog 2 (Drosophila)
1420725_at	Q3UMX1	Mus musculus	trimethyllysine hydroxylase, epsilon
1420725_at	Q91XH1	Mus musculus	trimethyllysine hydroxylase, epsilon
1420725_at	Q91ZE0	Mus musculus	trimethyllysine hydroxylase, epsilon
1420725_at	Q3TSX6	Mus musculus	trimethyllysine hydroxylase, epsilon
1418492_at	Q3TST1	Mus musculus	gremlin 2 homolog, cysteine knot superfamily (Xenopus laevis)
1418492_at	O88273	Mus musculus	gremlin 2 homolog, cysteine knot superfamily (Xenopus laevis)
1422458_at	Q3UES7	Mus musculus	T-cell lymphoma breakpoint 1
1422458_at	P56280	Mus musculus	T-cell lymphoma breakpoint 1
1426865_a_at	Q921P2	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	O08909	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	O88175	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	Q61946	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	O88176	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	Q61945	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	Q61950	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	P13594	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	P13595	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	Q61947	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	Q9R2A7	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	Q61948	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	Q61949	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	O88682	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	Q8BQ96	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	Q6LBT3	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	Q6LBT4	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	Q8C4B2	Mus musculus	neural cell adhesion molecule 1
1426865_a_at	Q6LBU8	Mus musculus	neural cell adhesion molecule 1
1427004_at	Q8R0D2	Mus musculus	F-box protein 2
1427004_at	Q3USR5	Mus musculus	F-box protein 2
1427004_at	Q80UW2	Mus musculus	F-box protein 2
1420514_at	Q3TS34	Mus musculus	transmembrane protein 47
1420514_at	Q9JJG6	Mus musculus	transmembrane protein 47
1420514_at	Q3V2X1	Mus musculus	transmembrane protein 47
1420514_at	Q3UZL4	Mus musculus	transmembrane protein 47
1420514_at	Q8C0H5	Mus musculus	transmembrane protein 47
1420514_at	B1AUN5	Mus musculus	transmembrane protein 47
1420512_at	Q9QYZ8	Mus musculus	dickkopf homolog 2 (Xenopus laevis)
1420512_at	Q8BFW0	Mus musculus	dickkopf homolog 2 (Xenopus laevis)
1423450_a_at	O35310	Mus musculus	heparan sulfate (glucosamine) 3-O-sulfotransferase 1
1449828_at	P43117	Mus musculus	prostaglandin F receptor
1449828_at	Q60I90	Mus musculus	prostaglandin F receptor
1449828_at	Q9D627	Mus musculus	prostaglandin F receptor
1449828_at	Q8BNT7	Mus musculus	prostaglandin F receptor
1451978_at	Q99KX3	Mus musculus	lysyl oxidase-like 1
1451978_at	P97873	Mus musculus	lysyl oxidase-like 1
1451978_at	Q8BP04	Mus musculus	lysyl oxidase-like 1
1451978_at	Q4QQJ7	Mus musculus	lysyl oxidase-like 1
1451978_at	Q91ZY4	Mus musculus	lysyl oxidase-like 1
1449468_at	Q8CBX1	Mus musculus	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
1449468_at	Q9R0K6	Mus musculus	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
1449468_at	Q9QYJ1	Mus musculus	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
1449468_at	Q8CAM7	Mus musculus	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
1449468_at	Q6GTI0	Mus musculus	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
1438941_x_at	A2AE22	Mus musculus	adenosine monophosphate deaminase 2 (isoform L)
1438941_x_at	Q9DBT5	Mus musculus	adenosine monophosphate deaminase 2 (isoform L)
1438941_x_at	Q91YI2	Mus musculus	adenosine monophosphate deaminase 2 (isoform L)
1438941_x_at	A2AE25	Mus musculus	adenosine monophosphate deaminase 2 (isoform L)
1438941_x_at	A2AE27	Mus musculus	adenosine monophosphate deaminase 2 (isoform L)
1438941_x_at	A2AE28	Mus musculus	adenosine monophosphate deaminase 2 (isoform L)
1425423_at	A2A8S1	Mus musculus	GLIS family zinc finger 1
1425423_at	A2A8S0	Mus musculus	GLIS family zinc finger 1
1425423_at	Q8R4Z3	Mus musculus	GLIS family zinc finger 1
1425423_at	Q8K1M4	Mus musculus	GLIS family zinc finger 1
1425423_at	Q6NZF6	Mus musculus	GLIS family zinc finger 1
1451959_a_at	Q00731	Mus musculus	vascular endothelial growth factor A
1451959_a_at	Q6YLN3	Mus musculus	vascular endothelial growth factor A
1451959_a_at	Q6WZL9	Mus musculus	vascular endothelial growth factor A
1451959_a_at	Q66S31	Mus musculus	vascular endothelial growth factor A
1451959_a_at	Q6GT23	Mus musculus	vascular endothelial growth factor A
1451959_a_at	Q80UA0	Mus musculus	vascular endothelial growth factor A
1451959_a_at	Q5UD54	Mus musculus	vascular endothelial growth factor A
1451959_a_at	O70123	Mus musculus	vascular endothelial growth factor A
1451959_a_at	A0FKR4	Mus musculus	vascular endothelial growth factor A
1418838_at	A2ALM9	Mus musculus	ATP-binding cassette, sub-family D (ALD), member 1
1418838_at	Q9QY41	Mus musculus	ATP-binding cassette, sub-family D (ALD), member 1
1418838_at	A2ALN0	Mus musculus	ATP-binding cassette, sub-family D (ALD), member 1
1418838_at	P48410	Mus musculus	ATP-binding cassette, sub-family D (ALD), member 1
1418838_at	Q9QZ32	Mus musculus	ATP-binding cassette, sub-family D (ALD), member 1
1418733_at	P26687	Mus musculus	twist homolog 1 (Drosophila)
1420516_at	Q03288	Mus musculus	nonagouti
1420516_at	Q80ST0	Mus musculus	nonagouti
1420516_at	A2ALT3	Mus musculus	nonagouti
1420516_at	A2ALT2	Mus musculus	nonagouti
1420516_at	A2ALT1	Mus musculus	nonagouti
1418784_at	Q3UYN0	Mus musculus	glutamate receptor, ionotropic, kainate 5 (gamma 2)
1418784_at	Q80WU3	Mus musculus	glutamate receptor, ionotropic, kainate 5 (gamma 2)
1418784_at	Q61626	Mus musculus	glutamate receptor, ionotropic, kainate 5 (gamma 2)
1418784_at	Q2TAX1	Mus musculus	glutamate receptor, ionotropic, kainate 5 (gamma 2)
1422053_at	Q3UXL8	Mus musculus	inhibin beta-A
1422053_at	Q04998	Mus musculus	inhibin beta-A
1422053_at	Q3UY39	Mus musculus	inhibin beta-A
1422053_at	Q4FJM4	Mus musculus	inhibin beta-A
1422053_at	Q9JJQ1	Mus musculus	inhibin beta-A
1434999_at	Q8BW73	Mus musculus	suppressor of variegation 4-20 homolog 1 (Drosophila)
1434999_at	Q6DI74	Mus musculus	suppressor of variegation 4-20 homolog 1 (Drosophila)
1434999_at	Q8BZ24	Mus musculus	suppressor of variegation 4-20 homolog 1 (Drosophila)
1434999_at	Q91X81	Mus musculus	suppressor of variegation 4-20 homolog 1 (Drosophila)
1434999_at	Q8BU67	Mus musculus	suppressor of variegation 4-20 homolog 1 (Drosophila)
1434999_at	Q8BUN0	Mus musculus	suppressor of variegation 4-20 homolog 1 (Drosophila)
1434999_at	Q8BUT7	Mus musculus	suppressor of variegation 4-20 homolog 1 (Drosophila)
1434999_at	Q3UTP6	Mus musculus	suppressor of variegation 4-20 homolog 1 (Drosophila)
1434999_at	Q3U8K7	Mus musculus	suppressor of variegation 4-20 homolog 1 (Drosophila)
1434999_at	Q6Q784	Mus musculus	suppressor of variegation 4-20 homolog 1 (Drosophila)
1418210_at	Q9ES50	Mus musculus	profilin 2
1418210_at	Q3V171	Mus musculus	profilin 2
1418210_at	Q9JJV2	Mus musculus	profilin 2
1418210_at	Q9ES48	Mus musculus	profilin 2
1418210_at	Q9ES49	Mus musculus	profilin 2
1418210_at	Q3TPT7	Mus musculus	profilin 2
1426026_at	Q542P0	Mus musculus	PRP6 pre-mRNA splicing factor 6 homolog (yeast)
1426026_at	Q8CIK9	Mus musculus	PRP6 pre-mRNA splicing factor 6 homolog (yeast)
1426026_at	Q3ULJ7	Mus musculus	PRP6 pre-mRNA splicing factor 6 homolog (yeast)
1426026_at	Q9CSZ0	Mus musculus	PRP6 pre-mRNA splicing factor 6 homolog (yeast)
1426026_at	Q99JN1	Mus musculus	PRP6 pre-mRNA splicing factor 6 homolog (yeast)
1426026_at	Q91YR7	Mus musculus	PRP6 pre-mRNA splicing factor 6 homolog (yeast)
1426026_at	Q8R3M8	Mus musculus	PRP6 pre-mRNA splicing factor 6 homolog (yeast)
1449530_at	Q925H1	Mus musculus	trichorhinophalangeal syndrome I (human); similar to Trps1 protein
1449530_at	Q5XK21	Mus musculus	trichorhinophalangeal syndrome I (human); similar to Trps1 protein
1449530_at	Q8K1J0	Mus musculus	trichorhinophalangeal syndrome I (human); similar to Trps1 protein
1449530_at	Q8BZ62	Mus musculus	trichorhinophalangeal syndrome I (human); similar to Trps1 protein
1449530_at	Q8BQS6	Mus musculus	trichorhinophalangeal syndrome I (human); similar to Trps1 protein
1449530_at	Q499D6	Mus musculus	trichorhinophalangeal syndrome I (human); similar to Trps1 protein
1449530_at	Q80V18	Mus musculus	trichorhinophalangeal syndrome I (human); similar to Trps1 protein
1449530_at	Q3UQJ9	Mus musculus	trichorhinophalangeal syndrome I (human); similar to Trps1 protein
1436031_at	Q8BNP3	Mus musculus	cache domain containing 1; similar to Cache domain containing 1
1436031_at	Q6ZPM4	Mus musculus	cache domain containing 1; similar to Cache domain containing 1
1436031_at	Q6PFZ0	Mus musculus	cache domain containing 1; similar to Cache domain containing 1
1436031_at	Q6PDJ1	Mus musculus	cache domain containing 1; similar to Cache domain containing 1
1436031_at	A2A8W3	Mus musculus	cache domain containing 1; similar to Cache domain containing 1
1456733_x_at	Q8BV87	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1456733_x_at	Q5U4D0	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1456733_x_at	P19324	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1456733_x_at	Q8BVU9	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1456733_x_at	Q3TJK3	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1456733_x_at	Q3TMD2	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1456733_x_at	Q3TWG9	Mus musculus	serine (or cysteine) peptidase inhibitor, clade H, member 1
1434705_at	Q3UGL5	Mus musculus	C-terminal binding protein 2
1434705_at	P56546	Mus musculus	C-terminal binding protein 2
1434705_at	Q91YZ2	Mus musculus	C-terminal binding protein 2
1434705_at	Q3UIX8	Mus musculus	C-terminal binding protein 2
1434705_at	Q3TM28	Mus musculus	C-terminal binding protein 2
1434705_at	O88462	Mus musculus	C-terminal binding protein 2
1434705_at	O54855	Mus musculus	C-terminal binding protein 2
1423909_at	Q99JK9	Mus musculus	transmembrane protein 176A
1423909_at	Q8K4T0	Mus musculus	transmembrane protein 176A
1423909_at	Q9DCS1	Mus musculus	transmembrane protein 176A
1423909_at	Q8BV92	Mus musculus	transmembrane protein 176A
1423909_at	Q3UCE2	Mus musculus	transmembrane protein 176A
1456262_at	Q99KV9	Mus musculus	RNA binding motif protein 5
1456262_at	Q3UZ84	Mus musculus	RNA binding motif protein 5
1456262_at	Q91YE7	Mus musculus	RNA binding motif protein 5
1456262_at	Q3UZ19	Mus musculus	RNA binding motif protein 5
1456262_at	Q05CY7	Mus musculus	RNA binding motif protein 5
1454893_at	Q5HZJ5	Mus musculus	RIKEN cDNA 1110013L07 gene
1454893_at	Q8BMZ6	Mus musculus	RIKEN cDNA 1110013L07 gene
1416594_at	Q8R1J4	Mus musculus	secreted frizzled-related protein 1
1416594_at	Q8C4U3	Mus musculus	secreted frizzled-related protein 1
1416594_at	Q505A2	Mus musculus	secreted frizzled-related protein 1
1416594_at	O08861	Mus musculus	secreted frizzled-related protein 1
1423706_a_at	Q9DCD0	Mus musculus	phosphogluconate dehydrogenase
1423706_a_at	Q3UAG2	Mus musculus	phosphogluconate dehydrogenase
1423706_a_at	Q91YT9	Mus musculus	phosphogluconate dehydrogenase
1423706_a_at	Q3UD80	Mus musculus	phosphogluconate dehydrogenase
1423706_a_at	A2AH73	Mus musculus	phosphogluconate dehydrogenase
1423706_a_at	Q91V28	Mus musculus	phosphogluconate dehydrogenase
1416623_at	Q6LCE0	Mus musculus	thrombospondin 3
1416623_at	Q8K3G4	Mus musculus	thrombospondin 3
1416623_at	Q05895	Mus musculus	thrombospondin 3
1416623_at	Q7TN15	Mus musculus	thrombospondin 3
